# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_otid_01  order by site_no' |# 02/19/2019 21:01:29, llorzol
#
agency_cd	site_no	otid_seq_nu	otid_id	assigner_nm	otid_web_cd	otid_cn	otid_cr	otid_mn	otid_md
5s	15s	9n	15s	15s	1s	8s	25d	8s	25d
USGS	445849123034101	1	53000072	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	445849123043401	1	53000070	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	29-MAY-1991 00:00:00
USGS	445850122521901	1	119	RASA	Y	tiffany	01-APR-2002 17:32:58	tiffany	01-APR-2002 17:32:58
USGS	445850123013002	1	47900017	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	445852122494001	1	47900341	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445856122533601	1	47900368	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445858122512101	1	47900340	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445858122583901	1	47900362	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445858123091401	1	53900051	RASA	Y	tiffany	01-APR-2002 19:23:41	tiffany	01-APR-2002 19:23:41
USGS	445859123212201	1	53000107	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	12-APR-1991 00:00:00
USGS	445901123014701	1	47000155	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	445902122532501	1	47900580	RASA	Y	tiffany	01-APR-2002 16:23:53	tiffany	01-APR-2002 16:23:53
USGS	445903122585301	1	47000220	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	05-NOV-1991 00:00:00
USGS	445903122585301	2	NO.7	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	05-NOV-1991 00:00:00
USGS	445906122591501	1	47900361	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445907122451801	1	47005895	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	03-MAR-1997 00:00:00
USGS	445908123254001	1	53000106	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	12-APR-1991 00:00:00
USGS	445911123101801	1	53900089	RASA	Y	tiffany	01-APR-2002 19:23:40	tiffany	01-APR-2002 19:23:40
USGS	445912122581101	1	47000141	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445912123014101	1	47000154	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	445913122505101	1	47900339	RASA	Y	tiffany	29-MAR-2002 16:56:35	tiffany	29-MAR-2002 16:56:35
USGS	445914123020901	1	47000145	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	445915122545601	1	47900357	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-OCT-1991 00:00:00
USGS	445917123185901	1	53900102	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-JAN-1992 00:00:00
USGS	445918123125901	1	OWRD OBS 773	OR004	Y	tiffany	19-FEB-2003 21:47:54	tiffany	19-FEB-2003 21:47:54
USGS	445918123125901	2	53000083	USGS	Y	tiffany	19-FEB-2003 21:47:54	tiffany	19-FEB-2003 21:47:54
USGS	445920123144601	1	53900103	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-JAN-1992 00:00:00
USGS	445922123055101	1	53900012	USGS-RASA	Y	tiffany	01-APR-2002 18:26:11	tiffany	01-APR-2002 18:26:11
USGS	445923122462501	1	OWRD OBS 1347	OR004	Y	tiffany	19-JUN-2014 15:15:41	tiffany	19-JUN-2014 15:15:41
USGS	445926122573401	1	47000140	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445927123114001	1	53900001	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	09-OCT-1992 00:00:00
USGS	445930123011001	1	WELL #3	OWNER	L	tiffany	16-OCT-2012 20:42:38	tiffany	16-OCT-2012 20:42:38
USGS	445931117550201	1	OWRD OBS 1	OR004	Y	tiffany	19-FEB-2003 21:47:54	tiffany	19-FEB-2003 21:47:54
USGS	445933122590401	1	47000201	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445935123204301	1	53000007	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-APR-1991 00:00:00
USGS	445940122464201	1	47900333	RASA	Y	tiffany	27-MAR-2002 22:59:27	tiffany	27-MAR-2002 22:59:27
USGS	445940123011001	1	WELL #19 - CITY	OWNER	L	tiffany	16-OCT-2012 20:42:38	tiffany	16-OCT-2012 20:42:38
USGS	445942122465101	1	47900332	RASA	Y	tiffany	27-MAR-2002 22:59:26	tiffany	27-MAR-2002 22:59:26
USGS	445942122561801	1	OWRD OBS 618	OR004	Y	tiffany	19-FEB-2003 21:47:54	tiffany	19-FEB-2003 21:47:54
USGS	445942122561801	2	47900034	USGS	Y	tiffany	19-FEB-2003 21:47:54	tiffany	19-FEB-2003 21:47:54
USGS	445942123071101	1	53900020	RASA	Y	tiffany	01-APR-2002 19:23:40	tiffany	01-APR-2002 19:23:40
USGS	445946122473001	1	47900335	RASA	Y	tiffany	27-MAR-2002 22:59:27	tiffany	27-MAR-2002 22:59:27
USGS	445948123160201	1	53000229	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-APR-1991 00:00:00
USGS	445950123211901	1	53900062	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-JAN-1992 00:00:00
USGS	445951122574601	1	47000138	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445951123044001	1	53900010	RASA	Y	tiffany	01-APR-2002 18:26:10	tiffany	01-APR-2002 18:26:10
USGS	445952122474201	1	47900336	RASA	Y	tiffany	29-MAR-2002 16:56:33	tiffany	29-MAR-2002 16:56:33
USGS	445952122580201	1	47000139	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445953123124201	1	53000001	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	10-APR-1991 00:00:00
USGS	445954120122701	1	WELL 2	CITY OF FOSSIL	Y	nwis	04-NOV-1998 00:00:00	tiffany	26-JUN-2013 16:48:55
USGS	445954122563501	1	47000136	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	13-SEP-1991 00:00:00
USGS	445957123024801	1	47000144	USGS	Y	nwis	04-NOV-1998 00:00:00	nwis	16-SEP-1991 00:00:00
USGS	450000120122001	1	L73225	OR004	L	tiffany	16-OCT-2012 20:42:38	tiffany	16-OCT-2012 20:42:38
