# RDB data retrieved from Oracle.
#
# $Log$
# tsql nwisor -rdb 'select * from gw_geoh_01 order by site_no, geoh_seq_nu' |# 02/19/2019 21:01:04, llorzol
#
agency_cd	site_no	geoh_seq_nu	lith_cd	lith_top_va	lith_bottom_va	lith_unit_cd	lith_ds	contrib_unit_cd	geoh_web_cd	geoh_cn	geoh_cr	geoh_mn	geoh_md
USGS	452310120001101	2	BSLT	  172.00		122GDRD	W/CGLM 410-450	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452310120001101	3	BSLT	    3.00	  172.00	122WNPM	FSPG	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452311122292001	1	SDCL	    0.00		110ALVM	QW U NONE;GRCL 9;GRCM 12;BLDR 2;GRCM 3;GRCL 5;CLAY 32;SAND 6;SDCL 6;CLAY 4;B	Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	05-NOV-1999 19:01:45
USGS	452316120031401	1	BSLT	    7.00		122GDRD	W/CLAY 165-190	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452329117591901	1	SGVC	    0.00		100VLFL	SHALE LAYERS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452331120032701	1	BSLT	    7.00		122GDRD	3 ZONES W/SEDS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452331121094701	2	BSLT	   12.00		122GDRD	W/INTERBEDS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452333121125701	2	CLAY	    4.00	   82.00	121CHNT	+SNDS +CGLM	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452333121125701	3	BSLT	   82.00		122FSPG	W/SEAMS	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452333121125701	4	BSLT	   82.00		122WNPM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452335122320801	1	SAND	    0.00		110ALVM	QW U NONE;SAND 1;GRVL 23;CLAY 27;GRVL 1;SAND 2;B	Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	05-NOV-1999 19:01:45
USGS	452335122564301	1		      54	     440	122CBRV		P	Y	tiffany	05-FEB-2002 22:45:44	tiffany	05-FEB-2002 22:45:44
USGS	452343118022101	1	CLSD	    0.00		100VLFL	SHLE & CGLM LAYR	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452345121164601	2	COBB	    0.00	   10.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452345121164601	3	BSLT	   10.00	  173.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452345121164601	4		  173.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452345122580601	1				122CBRV		P	Y	tiffany	06-MAR-2002 15:20:23	tiffany	06-MAR-2002 15:20:23
USGS	452359122475701	1				122CBRV		P	Y	tiffany	16-APR-2002 15:32:45	tiffany	16-APR-2002 15:32:45
USGS	452400121133401	1				122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452401118443601	1	SOIL	       0	      24	110ALVM		U	Y	tiffany	03-OCT-2005 17:21:20	tiffany	03-OCT-2005 17:21:20
USGS	452401118443601	2	BSLT	      24	      50	122CBRV		U	Y	tiffany	03-OCT-2005 17:21:20	tiffany	03-OCT-2005 17:21:20
USGS	452401118443601	3	SNDS	      50		122ELBG		U	Y	tiffany	03-OCT-2005 17:21:20	tiffany	03-OCT-2005 17:21:20
USGS	452406119364801	1	GRVL	    4.00	   12.00	110ALVM	W/CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452406119364801	2	BSLT	   12.00		122GDRD	GREY,BLACK	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452408119392501	1	BSLT	   26.00		122GDRD	VARIED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452408120040801	1	BSLT	    5.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452413121031901	2	BSLT	   16.00	  332.00	122FSPG	W/ZONES OF SEDS	S	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452413121031901	3	CLSD	  332.00	  364.00	122VNTG		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452413121031901	4	BSLT	  364.00		122GDRD		U	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452413121031901	5	BSLT	   16.00	  364.00	122WNPM	FSPG,VNTG	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452415122485101	1				122CBRV		P	Y	tiffany	05-MAR-2002 22:05:01	tiffany	05-MAR-2002 22:05:01
USGS	452420122494401	1	SOIL	       0	       8	110QRNR		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	2	BSLT	       8	      90	122STLB		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	3	BSLT	      90	     130	122WTRW	FLOW 1	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	4	BSLT	     130	     150	122WTRW	FLOW 2	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	5	BSLT	     150	     205	122WTRW	FLOW 3	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	6	SDMN	     205	     207	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	7	BSLT	     207	     260	122WTRW	FLOW 4	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	8	BSLT	     260	     330	122WTRW	FLOW 5	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	9	SDMN	     330	     332	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	10	BSLT	     332	     380	122ORTL	FLOW 1	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	11	SDMN	     380	     385	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	12	BSLT	     385	     450	122ORTL	GROUSE CREEK; FLOW 2	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	13	SDMN	     450	     455	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	14	BSLT	     455	     500	122GRCK	FLOW 1	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	15	SDMN	     500	     505	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	16	BSLT	     505	     555	122GRCK	FLOW 2	U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	17	SDMN	     555	     560	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:22	tiffany	28-SEP-2006 22:07:22
USGS	452420122494401	18	BSLT	     560	     689	122WPSL	FLOW 1	U	Y	tiffany	28-SEP-2006 22:07:23	tiffany	28-SEP-2006 22:07:23
USGS	452420122494401	19	SDMN	     689	     692	122ELBG		U	Y	tiffany	28-SEP-2006 22:07:23	tiffany	28-SEP-2006 22:07:23
USGS	452420122494401	20	BSLT	     692	     840	122WPSL	FLOW 2	U	Y	tiffany	28-SEP-2006 22:07:23	tiffany	28-SEP-2006 22:07:23
USGS	452420122494401	21	BSLT	     840		122WPSL	FLOW 3	U	Y	tiffany	28-SEP-2006 22:07:23	tiffany	28-SEP-2006 22:07:23
USGS	452422122180801	1				100VLFL		P	Y	tiffany	04-MAR-2002 18:22:54	tiffany	04-MAR-2002 18:22:54
USGS	452424123005301	1				122CBRV		P	Y	tiffany	06-MAR-2002 16:34:10	tiffany	06-MAR-2002 16:34:10
USGS	452430119171501	1	BSLT	   12.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452436120373101	1	BSLT	    2.00	  225.00	122FSPG	CLAY, 3 ZONES	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452436120373101	2	CGLM	  225.00	  233.00	122VNTG	IN CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452436120373101	3	BSLT	  233.00		122GDRD	CLAY,CGLM ZONES	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452436120373101	4	BSLT	    2.00	  233.00	122WNPM	FSPG,VNTG	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452437119373001	1	BSLT	    9.00		122GDRD	BLACK, BROKEN	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452437122453701	1	CLSD	    0.00		110ALVM	QW U NONE;STCL 11;CLAY 11;CLSD 12;STCL 19;CLSD 11;SNDS 5;B	Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	05-NOV-1999 19:01:45
USGS	452443122510301	1				122CBRV		P	Y	tiffany	05-MAR-2002 22:05:01	tiffany	05-MAR-2002 22:05:01
USGS	452450122481301	1	BSLT	       0	      65	122STLB		U	Y	tiffany	28-SEP-2006 22:34:35	tiffany	28-SEP-2006 22:34:35
USGS	452450122481301	2	BSLT	      65	     255	122WTRW	FLOW 1	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	3	BSLT	     255	     310	122WTRW	FLOW 2	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	4	BSLT	     310	     410	122ORTL	FLOW 1	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	5	BSLT	     410	     460	122ORTL	GROUSE CREEK; FLOW 2	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	6	BSLT	     460	     505	122GRCK	FLOW 1	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	7	BSLT	     505	     550	122GRCK	FLOW 2	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	8	SLSN	     550	     555	122ELBG		U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	9	BSLT	     555	     685	122WPSL	FLOW 1	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	10	BSLT	     685	     880	122WPSL	FLOW 2	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	11	BSLT	     880	     995	122WPSL	FLOW 3	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452450122481301	12	BSLT	     995		122WPSL	FLOW 4	U	Y	tiffany	28-SEP-2006 22:34:36	tiffany	28-SEP-2006 22:34:36
USGS	452452118482501	1	GRVL	    0.00	   26.00	110ALVM		N	Y	tiffany	22-OCT-2004 19:19:25	tiffany	22-OCT-2004 19:19:25
USGS	452452118482501	2	BSLT	   26.00		122CBRV		P	Y	tiffany	22-OCT-2004 19:19:25	tiffany	22-OCT-2004 19:19:25
USGS	452452122470101	1	BSLT	       0	      80	122FSPG		U	Y	tiffany	26-SEP-2005 16:56:30	tiffany	26-SEP-2005 16:56:30
USGS	452452122470101	2	CLSN	      80	      88	122ELBG		U	Y	tiffany	26-SEP-2005 16:56:30	tiffany	26-SEP-2005 16:56:30
USGS	452452122470101	3	BSLT	      88	     130	122STLB	FLOW 1	U	Y	tiffany	26-SEP-2005 16:56:31	tiffany	26-SEP-2005 16:56:31
USGS	452452122470101	4	BSLT	     130	     165	122STLB	FLOW 2	U	Y	tiffany	26-SEP-2005 16:56:31	tiffany	15-DEC-2005 18:11:16
USGS	452452122470101	5	BSLT	     165	     230	122WTRW	FLOW 1	U	Y	tiffany	26-SEP-2005 16:56:31	tiffany	26-SEP-2005 16:56:31
USGS	452452122470101	6	BSLT	     230	     295	122WTRW	FLOW 1 PILLOW LAVA	U	Y	tiffany	26-SEP-2005 16:56:32	tiffany	26-SEP-2005 16:56:32
USGS	452452122470101	7	BSLT	     295	     436	122WTRW	FLOW 2	U	Y	tiffany	26-SEP-2005 16:56:32	tiffany	15-DEC-2005 18:11:16
USGS	452452122470101	8	BSLT	     436	     490	122ORTL	FLOW 1 GROUSE CREEK	U	Y	tiffany	26-SEP-2005 16:56:32	tiffany	15-DEC-2005 18:11:16
USGS	452452122470101	9	BSLT	     490	     564	122ORTL	FLOW 2 GROUSE CREEK	U	Y	tiffany	26-SEP-2005 16:56:33	tiffany	15-DEC-2005 18:11:16
USGS	452452122470101	10	BSLT	     564		122ORTL	FLOW 3 GROUSE CREEK	U	Y	tiffany	26-SEP-2005 16:56:33	tiffany	15-DEC-2005 18:11:16
USGS	452501121340601	1	SDGL	    8.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452503120045301	1	SGVC	    0.00	   20.00	110ALVM		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452503120045301	2	BSLT	   20.00		122GDRD	WB CGLM 66-120	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452504120050201	1	BSLT	   15.00		122GDRD	CGLM 140-150	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452505117175601	1	GRDS	    0.00	  115.00	110ALVM	CEMENTED 16-68	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452505117175601	2	BSLT	  115.00		122GDRD	RED & BLACK	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452505117175701	1	BSLT	   86.00		122GDRD	RED CLAY 92-105	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452508117174601	1	ROCK	    0.00	   61.50	110ALVM	AND BOULDERS	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452508117174601	2	BSLT	   61.50		122GDRD	TGRL	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452509121144101	1	BSLT	   34.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452512118532501	1	GRVL	       0	       6	110ALVM		U	Y	tiffany	03-OCT-2005 17:21:22	tiffany	03-OCT-2005 17:21:22
USGS	452512118532501	2	GRCM	       6	      19	110ALVM		U	Y	tiffany	03-OCT-2005 17:21:22	tiffany	03-OCT-2005 17:21:22
USGS	452512118532501	3	BSLT	      19		122CBRV		U	Y	tiffany	03-OCT-2005 17:21:22	tiffany	03-OCT-2005 17:21:22
USGS	452514119423001	1	BSLT	    8.00		122GDRD	BLK,BL,RED,PYR.	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452522120414901	1	BSLT	    6.00	  240.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452522120414901	2	BSLT	  240.00	  260.00	122VNTG	S0FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452522120414901	3	BSLT	  260.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452525121105301	1				122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452529118211201	1	BSLT	    0.00		122GDRD	WEATHERED	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452529121104501	1	BSLT	       0	      20	122STLG		U	Y	tiffany	28-SEP-2005 18:17:59	tiffany	28-SEP-2005 18:17:59
USGS	452529121104501	2	BSLT	      20	     129	122SDHW	FLOW 1	U	Y	tiffany	28-SEP-2005 18:17:59	tiffany	28-SEP-2005 18:17:59
USGS	452529121104501	3	BSLT	     129	     286	122SDHW	FLOW 2	U	Y	tiffany	28-SEP-2005 18:18:00	tiffany	28-SEP-2005 18:18:00
USGS	452529121104501	4	BSLT	     286	     375	122GNKG	WITH PILLOW BASALT	U	Y	tiffany	28-SEP-2005 18:18:00	tiffany	28-SEP-2005 18:18:00
USGS	452529121104501	5	CLSN	     375	     385	122VNTG		U	Y	tiffany	28-SEP-2005 18:18:01	tiffany	15-DEC-2005 19:18:36
USGS	452529121104501	6	BSLT	     385	     555	122STLB	FLOW 1	U	Y	tiffany	28-SEP-2005 18:18:01	tiffany	28-SEP-2005 18:18:01
USGS	452529121104501	7	BSLT	     555		122STLB	FLOW 2	U	Y	tiffany	28-SEP-2005 18:18:02	tiffany	28-SEP-2005 18:18:02
USGS	452531122513001	1				122CBRV		P	Y	tiffany	05-MAR-2002 22:05:00	tiffany	05-MAR-2002 22:05:00
USGS	452536122515501	1				122CBRV		P	Y	tiffany	05-MAR-2002 21:36:54	tiffany	05-MAR-2002 21:36:54
USGS	452537117063701	1	BSLT	    0.00		122GDRD	SOIL 0-4 FT	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452543122164201	1	ALVM	    0.00	   75.00	110ALVM		Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:28
USGS	452544121152001	1	BSLT	  124.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452544122504201	1	STCL	       0	      10	112WLMT		U	Y	tiffany	26-SEP-2005 16:03:58	tiffany	15-DEC-2005 18:11:13
USGS	452544122504201	2	BSLT	      10	      48	122STLB	FLOW 1	U	Y	tiffany	26-SEP-2005 16:03:58	tiffany	26-SEP-2005 16:03:58
USGS	452544122504201	3	BSLT	      48	     130	122STLB	FLOW 2	U	Y	tiffany	26-SEP-2005 16:03:59	tiffany	26-SEP-2005 16:03:59
USGS	452544122504201	4	SDMN	     130	     131	122ELBG		U	Y	tiffany	26-SEP-2005 16:03:59	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	5	BSLT	     131	     205	122WTRW	FLOW 1	U	Y	tiffany	26-SEP-2005 16:04:00	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	6	BSLT	     205	     306	122WTRW	FLOW 2	U	Y	tiffany	26-SEP-2005 16:04:00	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	7	BSLT	     306	     419	122ORTL		U	Y	tiffany	26-SEP-2005 16:04:00	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	8	SDMN	     419	     420	122ELBG		U	Y	tiffany	26-SEP-2005 16:04:01	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	9	BSLT	     420	     455	122GRCK	FLOW 1	U	Y	tiffany	26-SEP-2005 16:04:01	tiffany	15-DEC-2005 18:11:14
USGS	452544122504201	10	BSLT	     455	     508	122GRCK	FLOW 2	U	Y	tiffany	26-SEP-2005 16:04:01	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	11	CLSN	     508	     516	122ELBG		U	Y	tiffany	26-SEP-2005 16:04:02	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	12	BSLT	     516	     659	122WPSL	FLOW 1	U	Y	tiffany	26-SEP-2005 16:04:02	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	13	BSLT	     659	     818	122WPSL	FLOW 2	U	Y	tiffany	26-SEP-2005 16:04:02	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	14	BSLT	     818	     904	122WPSL	FLOW 3	U	Y	tiffany	26-SEP-2005 16:04:03	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	15	SDMN	     904	     905	122ELBG		U	Y	tiffany	15-DEC-2005 18:11:15	tiffany	15-DEC-2005 18:11:15
USGS	452544122504201	16	BSLT	     905	     973	122WPSL	FLOW 4	U	Y	tiffany	15-DEC-2005 18:11:16	tiffany	15-DEC-2005 18:11:16
USGS	452544122504201	17	BSLT	     973		122GDRD	CHINA CREEK FLOW	U	Y	tiffany	15-DEC-2005 18:11:16	tiffany	15-DEC-2005 18:11:16
USGS	452545121172601	1	SDCL	    0.00	    8.00	121CHNT		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452545121172601	2	BSLT	    8.00	  760.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452545121172601	3	BSLT	  760.00	 1010.00	122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452545122540801	1				122CBRV		P	Y	tiffany	05-MAR-2002 22:05:02	tiffany	05-MAR-2002 22:05:02
USGS	452549122541301	1				122CBRV		P	Y	tiffany	05-MAR-2002 22:05:01	tiffany	05-MAR-2002 22:05:01
USGS	452552122592901	1				122CBRV		P	Y	tiffany	06-MAR-2002 16:34:10	tiffany	06-MAR-2002 16:34:10
USGS	452553119411001	1	GRCL	   19.00	  163.00	122VNTG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452553119411001	2	BSLT	  163.00		122GDRD	BLUE,BROWN,GREY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452555121131401	1	BSLT	   22.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452555121144801	1	BSLT			122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452556119411001	1	BSLT	   10.00	   35.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452556119411001	2	CLAY	   35.00	  207.00	122VNTG	RED,BLUE	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452556119411001	3	BSLT	  207.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452557121140401	1	BSLT	   13.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:19
USGS	452601119394801	1	BSLT	   15.00		122GDRD	CLAY INTERBEDS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452601121142801	1	BSLT	  217.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:20
USGS	452603121131201	2	SDGL	    0.00	   18.00	110ALVM	SOME CLAY	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452603121131201	3	BSLT	   18.00		122FSPG		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452615117165601	1	GRCL	    0.00		110ALVM		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452619118002701	1	SAND	    0.00	  335.00	100VLFL	CLAY 0-257 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452619118002701	2	BSLT	  335.00	  864.00	122SDLM	CLAY BEDS 18 FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452619118002701	3	CLAY	  864.00	  902.00	122MBTN		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452619118002701	4	BSLT	  902.00		122WNPM	AND CLAY	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452619121111001	1	BSLT	   18.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:20
USGS	452623117070201	1	BSLT	    0.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452623121094001	1	BSLT	    8.00		122CBRV		P	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2010 19:24:20
USGS	452623122470801	1	ALVM	    0.00	   67.00	110ALVM		Q	Y	nwis	04-NOV-1998 00:00:00	tiffany	11-JUN-2002 16:43:29
USGS	452623122510101	1		     544		122CBRV		P	Y	tiffany	19-FEB-2002 22:21:14	tiffany	19-FEB-2002 22:21:14
USGS	452626119465301	1	GRVL	    0.00	   12.00	110ALVM		N	Y	tiffany	15-AUG-2005 21:25:18	tiffany	15-AUG-2005 21:25:18
USGS	452626119465301	2	BSLT	   12.00		122CBRV		P	Y	tiffany	15-AUG-2005 21:25:18	tiffany	15-AUG-2005 21:25:18
USGS	452626121042701	2	BSLT	    6.00	  260.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452626121042701	3	CLSN	  260.00	  308.00	122VNTG	+ROCK	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452626121042701	4	BSLT	  308.00		122GDRD	CLSN 394-404	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452626121042701	5	BSLT	    6.00	  308.00	122WNPM	FSPG,VNTG	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452627119464801	1	BSLT	   14.00		122GDRD	W/SS-CLSN BEDS	P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452629121353901	1		   18.00		110VLCC		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452638119302101	1	CLAY	    0.00	   26.00	110ALVM		N	Y	tiffany	16-AUG-2005 18:11:47	tiffany	16-AUG-2005 18:11:47
USGS	452638119302101	2	BSLT	   26.00		122CBRV		P	Y	tiffany	16-AUG-2005 18:11:48	tiffany	16-AUG-2005 18:11:48
USGS	452639121093501	2	SNDS	    0.00	   82.00	121CHNT	GRAVEL 72-82FT	N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452639121093501	3	BSLT	   82.00	  186.00	122FSPG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452639121093501	4	BSLT	  194.00		122GDRD		P	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
USGS	452639121093501	5	CLAY	  186.00	  194.00	122VNTG		N	Y	nwis	04-NOV-1998 00:00:00	nwis	08-OCT-1985 00:00:00
